"date","temp","vpd","ppfd","netrad","patm","snow","rain","tmin","tmax","vwind","fapar","co2","ccov","gpp","le","le_qc","nee","nee_qc"
2016-09-29,17.749,719.7,32.0311950768,-9916.806,97041,0,0,8.13,23.246,2.266,0.74,462.672,0.248978674411774,-1.42069,39.9602,-9999,2.1754,0.958333
2016-09-30,18.891,1071.20416666667,33.7276989936,-9920.144,96397,0,0,10.294,23.417,1.522,0.74,426.775,0.189992070198059,-0.88216,37.4421,-9999,2.35553,1
2016-10-01,14.551,347.725,13.616629416,-9975.6806,95995,0,1.62037037037037e-05,9.067,18.118,1.038,0.74,426.854,0.996602475643158,-0.805187,15.6846,-9999,2.85709,1
2016-10-02,14.137,508.5875,23.79156624,-9945.9678,96295,0,4.74537037037037e-05,7.412,15.54,1.784,0.74,425.898,0.496228754520416,0.135086,30.5484,-9999,2.5763,0.979167
2016-10-03,12.98,582.770833333333,29.2451475888,-9945.4257,97093,0,0,4.368,17.052,0.876,0.74,445.621,0.466548562049866,-1.0085,35.5278,-9999,4.10349,0.979167
2016-10-04,12.271,512.1375,28.9947942144,-9929.3678,97221,0,0,2.933,15.944,3.311,0.74,449.831,0.565305173397064,1.84048,40.1755,-9999,1.86672,1
2016-10-05,9.919,444.075,20.8130895792,-9951.9721,96978,0,0,5.49,11.683,4.92,0.74,412.451,0.603388726711273,2.0013,33.9797,-9999,1.95928,1
2016-10-06,9.064,390.7625,31.4041567104,-9925.3304,96322,0,0,3.813,11.666,4.637,0.74,411.584,0.877465963363647,2.73531,33.474,-9999,1.16732,1
2016-10-07,9.786,344.120833333333,17.9131481856,-9959.4845,96231,0,0,4.183,11.831,1.498,0.1,432.74,1,1.96997,16.4482,-9999,1.93336,1
2016-10-08,9.472,274.441666666667,9.085748616,-9981.85151,96517,0,0,4.968,10.679,0.877,0.1,465.904,0.859449923038483,1.22116,9.25585,-9999,2.53782,1
2016-10-09,7.236,192.295833333333,9.3222428256,-9977.6351,96747,0,0,1.208,8.886,1.134,0.1,456.544,0.563149273395538,1.32337,11.2592,-9999,2.05776,1
2016-10-10,6.303,219.691666666667,17.3076092928,-9968.2766,96671,0,0,0.032,10.469,1.313,0.1,443.686,0.995116889476776,0.823649,12.7512,-9999,2.4515,1
2016-10-11,7.967,338.320833333333,16.7992622352,-9957.5577,96237,0,1.15740740740741e-06,1.666,10.653,1.534,0.1,431.374,0.660837113857269,-0.0972915,24.2359,-9999,3.55507,1
2016-10-12,6.274,253.2625,16.851322944,-9960.2578,96133,0,0,-1.603,10.599,1.25,0.1,462.476,0.939184308052063,1.28102,18.9757,-9999,1.96817,1
2016-10-13,6.098,172.370833333333,9.1173759408,-9978.60071,95735,0,3.24074074074074e-05,1.559,7.922,1.589,0.1,443.638,0.989631533622742,1.35088,13.7482,-9999,2.08727,1
2016-10-14,7.709,105.9,9.9974329056,-9981.05469,95291,0,1.96759259259259e-05,4.896,9.525,1.237,0.1,453.505,1,0.0864863,14.6306,-9999,3.62772,1
2016-10-15,12.066,265.0125,21.811304808,-9946.5109,96029,0,4.62962962962963e-06,5.353,16.592,0.825,0.6,460.831,0.857306897640228,1.71962,36.2828,-9999,2.3447,0.9375
2016-10-16,8.895,54.3583333333333,14.0471519328,-9965.7973,96723,0,1.15740740740741e-06,5.321,11.682,0.772,0.6,464.163,0.931313395500183,-0.285049,17.2783,-9999,4.1904,1
2016-10-17,9.463,16.5,5.1769310976,-9992.22194,96936,0,4.16666666666667e-05,7.154,11.071,0.844,0.6,478.254,0.999582886695862,0.582212,8.13472,-9999,3.44723,1
2016-10-18,12.816,300.745833333333,12.8938206672,-9965.43681,96937,0,1.15740740740741e-06,7.602,14.825,1.796,0.6,444.528,0.528699636459351,1.25421,29.3457,-9999,3.18992,1
2016-10-19,8.988,289.45,5.1175854432,-9977.74,96600,0,2.31481481481481e-06,6.418,10.055,2.193,0.6,433.98,0.939365863800049,-1.65572,32.1422,-9999,5.45857,1
2016-10-20,8.885,340.8625,13.7317670928,-9970.16097,96202,0,0,3.739,10.763,1.644,0.6,435.84,0.730898499488831,-0.132724,25.9747,-9999,3.57592,1
2016-10-21,7.696,175.8,7.781565672,-9979.28756,96107,0,2.77777777777778e-05,3.571,9.445,2.135,0.6,436.227,0.912095844745636,-1.41406,26.1663,-9999,4.6458,1
2016-10-22,6.496,266.7625,24.249984768,-9947.7424,96046,0,0,-1.797,11.727,0.529,0.6,464.639,0.255337595939636,-1.14896,32.6857,-9999,4.10141,0.708333
2016-10-23,5.727,58.8916666666667,4.9073881104,-9991.56207,95784,0,3.58796296296296e-05,1.506,7.004,0.569,0.47,472.625,0.815252900123596,-0.58131,5.0956,-9999,3.35156,0.979167
2016-10-24,9.548,117.116666666667,14.3989615008,-9966.0363,96027,0,1.50462962962963e-05,5.618,14.289,0.682,0.47,480.422,0.959847271442413,-0.278364,21.5096,-9999,3.28879,1
2016-10-25,12.261,39.7708333333333,2.9345893056,-9996.19211,96737,0,0.000322916666666667,10.7,13.036,0.757,0.47,473.778,1,-0.952674,4.15777,-9999,4.09031,1
2016-10-26,12.007,133.6375,8.5077503712,-9954.579,97169,0,0.000141203703703704,9.732,13.085,1.59,0.47,447.61,1,-0.926025,21.2369,-9999,3.83498,1
2016-10-27,11.232,306.254166666667,21.3559068672,-9953.75119,97731,0,0,3.321,13.552,1.505,0.47,462.975,0.950019180774689,-0.00328713,36.7128,-9999,2.5537,1
2016-10-28,5.619,9.15,7.5280140288,-9984.62683,97901,0,0,1.284,7.485,1.138,0.47,477.896,0.446181416511536,-0.818751,7.13587,-9999,3.06804,1
2016-10-29,6.965,56.9125,10.628024904,-9979.23646,97768,0,0,4.265,9.934,2.614,0.47,456.568,0.176232695579529,-0.71853,15.272,-9999,3.51109,1
2016-10-30,10.018,273.041666666667,17.5462356816,-9965.810835,97349,0,0,5.409,13.308,2.666,0.47,442.622,0.25243467092514,1.16182,32.2277,-9999,2.16586,1
2016-10-31,6.865,111.954166666667,5.6392586208,-9992.56923,97180,0,0,4.412,8.171,1.729,0.54,437.975,0.982119858264923,0.735945,8.99605,-9999,2.64917,1
2016-11-01,8.112,167.4375,13.8250499328,-9968.6852,96844,0,0,5.382,11.177,2.291,0.54,443.653,0.299274802207947,-0.157322,19.7962,-9999,3.59919,1
2016-11-02,9.869,237.070833333333,12.2554106784,-9957.21072,96519,0,0,4.903,12.347,2.748,0.54,441.823,0.870896995067596,-0.326986,37.4962,-9999,3.91972,1
2016-11-03,7.608,360.920833333333,19.9586187648,-9957.7372,96607,0,0,-0.599,9.707,1.844,0.54,435.868,0.789687395095825,1.63687,27.7198,-9999,1.47749,0.979167
2016-11-04,5.265,179.495833333333,15.4673609616,-9972.3674,96156,0,1.15740740740741e-06,-2.937,10.539,1.045,0.54,467.028,0.911671757698059,1.13501,14.0027,-9999,1.34879,1
2016-11-05,9.102,59.0666666666667,4.2489001008,-9993.36209,95057,0,0.000353009259259259,7.21,10.102,1.507,0.54,439.22,0.986353933811188,-0.456395,7.75208,-9999,2.93032,1
2016-11-06,4.11,96.7166666666667,3.2314952592,-9983.51472,94913,0,0.0001875,1.458,7.382,2.22,0.54,422.82,0.980994403362274,-0.0515348,14.2042,-9999,1.6983,1
2016-11-07,1.242,32.65,8.773917408,-9937.5443,95329,0,9.60648148148148e-05,-2.898,3.315,0.94,0.54,433.807,0.690591931343079,0.829476,11.3254,-9999,0.229352,1
2016-11-08,-0.69,4.15,5.2106906016,-9987.0019231,95573,0,2.31481481481481e-06,-2.766,1.019,1.305,0.48,444.067,0.944783329963684,-0.114502,-0.0612231,-9999,0.847484,1
2016-11-09,1.176,51.5416666666667,6.474717504,-9966.92131,95289,0,0.000116898148148148,-1.606,4.275,2.673,0.48,435.323,1,-0.143134,8.02569,-9999,0.969178,1
2016-11-10,4.768,69.4958333333333,5.1255811152,-10005.95086,95621,0,0.000224537037037037,3.415,5.669,4.959,0.48,419.467,1,1.44253,2.34271,-9999,-0.564017,1
2016-11-11,3.933,137.958333333333,7.007762304,-9993.50737,96012,0,0.000196759259259259,2.103,5.416,2.693,0.48,422.377,0.560857355594635,-0.17959,6.84974,-9999,0.985899,1
2016-11-12,2.769,78.5083333333333,11.6027861616,-9975.0668,96701,0,0,-2.124,5.559,0.635,0.48,451.552,0.926046669483185,0.0272459,11.0975,-9999,0.732872,1
2016-11-13,2.657,88.5291666666667,8.712617256,-9980.14522,96786,0,2.31481481481481e-06,-1.755,4.681,1.231,0.48,454.097,0.943172991275787,0.589172,11.0563,-9999,0.65558,1
2016-11-14,1.895,132.408333333333,5.7465783072,-9981.50116,97356,0,0,0.774,2.526,1.752,0.48,434.552,0.827242136001587,0.340283,13.8072,-9999,1.16636,1
2016-11-15,3.944,180.754166666667,11.2571954496,-9973.20596,97527,0,0,0.139,6.412,1.688,0.48,440.898,0.953960180282593,1.1952,18.9684,-9999,0.77561,1
2016-11-16,5.672,93.425,5.1060361392,-9986.470138,96976,0,9.25925925925926e-06,3.998,6.727,2.227,0.38,451.063,1,0.181816,11.8867,-9999,2.23017,1
2016-11-17,8.941,142.125,10.71864252,-9983.93843,96165,0,8.10185185185185e-06,3.685,11.136,2.633,0.38,443.46,0.969801604747772,1.50059,17.4448,-9999,1.13356,1
2016-11-18,9.658,123.583333333333,3.77129196,-9997.934839,95460,0,0.00024537037037037,3.599,10.435,2.91,0.38,437.55,0.858395040035248,1.6028,-0.627469,-9999,1.19806,1
2016-11-19,5.591,125.641666666667,7.8778690992,-9972.99947,95687,0,0.000164351851851852,0.445,7.417,2.159,0.38,432.915,0.542987406253815,1.21289,7.38183,-9999,1.36971,1
2016-11-20,4.719,134.470833333333,12.9648933072,-9984.36628,95316,0,0,-0.795,9.537,0.848,0.38,462.369,0.320916771888733,1.45374,11.4607,-9999,0.974779,0.979167
2016-11-21,3.812,44.2833333333333,3.5182733616,-9997.25461,95026,0,0,-1.157,5.827,0.724,0.38,504.294,1,1.62209,3.28248,-9999,0.861143,1
2016-11-22,9.326,217.5125,10.5008048784,-9997.9713,95621,0,0,3.106,12.169,1.661,0.38,468.824,0.983191549777985,0.466728,11.192,-9999,2.54349,1
2016-11-23,6.825,36.4666666666667,3.9274740864,-10003.02261,96057,0,0,3.019,8.28,0.489,0.38,525.846,1,1.04053,1.24623,-9999,1.81083,1
2016-11-24,4.972,35.2166666666667,6.8361218784,-10000.58004,95922,0,0,0.77,7.687,1.143,0.57,534.414,1,0.947346,3.78221,-9999,1.71881,1
2016-11-25,6.151,123.129166666667,2.3859085248,-9998.62809,95902,0,0,3.683,6.54,3.147,0.57,448.378,1,0.740343,8.14999,-9999,2.27444,1
2016-11-26,6.066,71.6416666666667,4.7650651488,-9987.91027,96274,0,0,4.82,6.856,1.435,0.57,456.342,1,1.68179,8.90031,-9999,1.40853,1
2016-11-27,6.228,113.883333333333,5.7137072112,-9986.4639,96232,0,0,4.928,8.214,2.164,0.57,445.22,0.948874235153198,1.46237,13.6512,-9999,1.71399,1
2016-11-28,2.5,259.841666666667,14.5860602256,-9955.48335,96416,0,0,-1.628,5.225,6.378,0.57,423.282,0.35633373260498,0.558896,52.4842,-9999,2.1979,1
2016-11-29,-1.504,150.170833333333,8.3473038864,-9987.3374,97239,0,0,-5.172,0.381,2.478,0.57,438.048,0.128093898296356,0.419015,14.3135,-9999,1.8281,1
2016-11-30,-1.727,42.1625,6.1996663872,-9996.23305,97745,0,0,-6.411,-0.461,1.369,0.57,467.987,0.306939601898193,-0.0650421,2.41192,-9999,2.16044,1
2016-12-01,-2.215,7.45833333333333,7.4356195968,-9978.473805,97351,0,0,-4.983,0.497,0.72,0.57,495.7,0.0408796407282352,0.541063,0.671695,-9999,1.4752,1
2016-12-02,0.74,88.8666666666667,13.85028072,-10010.0635,96688,0,0,-6.497,4.617,1.811,0.5,486.973,0.172410786151886,0.0996083,10.59,-9999,1.87878,0.979167
2016-12-03,2.361,127.9,2.1867274512,-10004.752,96465,0,0,-1.426,3.119,2.405,0.5,438.043,0.980456531047821,0.359172,5.242,-9999,1.68694,1
2016-12-04,0.305,73.3083333333333,3.8496495456,-9987.9509,96875,0,0,-2.062,0.762,0.653,0.5,447.071,0.711902141571045,0.466412,4.24841,-9999,1.23725,1
2016-12-05,-1.524,1.85833333333333,3.287998008,-9988.02464,97169,0,0,-2.056,-0.965,1.284,0.5,456.43,0.130156517028809,-0.0534018,2.1767,-9999,1.43732,1
2016-12-06,-1.087,1.67916666666667,3.9825553824,-9980.22743,97464,0,0,-2.461,-0.568,1.248,0.5,482.89,0.0995663404464722,0.449647,1.78827,-9999,0.62185,1
2016-12-07,-2.653,3.575,3.2354042544,-9938.57161,97788,0,0,-3.396,-2.088,1.178,0.5,483.491,0.676478207111359,-0.649099,2.75479,-9999,1.35537,1
2016-12-08,-1.026,1.97916666666667,4.8645668448,-9930.35527,97903,0,0,-3.158,0.394,1.419,0.5,476.029,0.201029539108276,-1.11384,4.79713,-9999,1.61248,1
2016-12-09,-1.76,3.22916666666667,5.0943091536,-9943.92122,97745,0,0,-3.707,-0.366,1.217,0.5,481.249,0.95383870601654,-0.447296,2.12248,-9999,0.977659,1
2016-12-10,-1.068,1.70833333333333,4.6264735008,-9947.86219,97297,0,0,-2.966,-0.257,0.95,0.49,477.752,0.0399059243500233,-0.0554298,2.76521,-9999,0.663149,1
2016-12-11,-0.664,1.50833333333333,3.7506808944,-9966.2504,97002,0,0,-3.561,1.118,1.02,0.49,487.956,0.651691555976868,0.349569,5.8314,-9999,0.32787,1
2016-12-12,0.808,30.3125,10.3563497376,-9979.04361,97070,0,0,-4.163,4.713,0.865,0.49,510.249,0.260738670825958,-0.320782,6.92949,-9999,1.08928,0.895833
2016-12-13,-0.911,1.80416666666667,2.6302207248,-9987.15481,97142,0,0,-4.815,0.24,1.342,0.49,478.104,0.568500697612762,-0.721108,2.90485,-9999,1.48866,1
2016-12-14,-1.227,1.64583333333333,3.4162841232,-9987.50838,96989,0,0,-2.163,-0.56,1.083,0.49,470.986,0.0740212202072144,-0.0863785,3.48799,-9999,0.976617,1
2016-12-15,-2.214,2.07083333333333,2.6765956224,-9983.77595,97051,0,0,-3.21,-1.587,1.329,0.49,472.608,0.963366985321045,-0.376937,3.30875,-9999,1.29222,1
2016-12-16,-1.956,2.02083333333333,2.1273817968,-9990.28868,97310,0,0,-3.048,-1.234,1.452,0.49,476.714,0.85384613275528,-0.147912,2.53097,-9999,1.25206,1
2016-12-17,-2.447,2.54583333333333,3.190273128,-9986.99352,98075,0,0,-3.201,-1.895,1.101,0.49,480.889,0.592652082443237,0.00635949,3.71242,-9999,1.21731,1
2016-12-18,-2.935,3.725,3.5008605648,-9989.9419,97856,0,0,-3.614,-0.387,1.44,0.04,487.428,0.909172058105469,0.370422,2.24569,-9999,1.04128,1
2016-12-19,1.719,84.4541666666667,4.5154225008,-9991.824115,96866,0,0,-2.446,3.066,2.314,0.04,456.764,0.945481419563293,0.960238,7.40059,-9999,0.857132,1
2016-12-20,-0.398,54.7625,7.2152944128,-9990.01137,96625,0,0,-3.863,0.689,0.581,0.04,469.328,0.97257524728775,0.59192,5.00896,-9999,1.04992,0.958333
2016-12-21,-1.76,2.17083333333333,2.67855012,-9990.58964,97258,0,0,-2.491,-0.996,0.795,0.04,465.693,0.0187942944467068,0.636923,2.38993,-9999,1.2713,1
2016-12-22,-1.193,2.1875,2.8503682272,-9988.59164,97615,0,0,-2.957,-0.062,1.566,0.04,470.286,0.0869145393371582,-0.188088,3.70014,-9999,2.24595,1
2016-12-23,2.666,33.725,4.3347203136,-9991.42671,97860,0,0,-0.87,4.368,1.598,0.04,478.876,0.962629795074463,1.02597,4.36958,-9999,1.39876,1
2016-12-24,4.604,75.9,6.2947260432,-9988.30333,97744,0,2.31481481481481e-06,2.591,6.181,2.658,0.04,442.345,0.97621738910675,1.21575,9.27518,-9999,1.5329,1
2016-12-25,7.289,256.966666666667,7.9173144144,-9989.41802,97701,0,0,2.223,8.999,1.329,0.04,442.872,0.978013932704926,0.631213,12.7277,-9999,2.34305,1
2016-12-26,5.084,147.066666666667,10.7676826416,-9988.775258,97716,0,3.47222222222222e-06,-1.397,9.17,1.389,0.54,457.471,0.683692157268524,1.58066,11.1332,-9999,1.00076,1
2016-12-27,4.481,229.833333333333,12.5720392896,-9990.178102,98397,0,0,-2.037,6.893,1.218,0.54,440.278,0.32431548833847,0.610841,9.72374,-9999,1.73917,1
2016-12-28,1.351,141.454166666667,12.7731748608,-9991.71075,98548,0,0,-4.458,4.458,1.95,0.54,453.545,0.0501602776348591,-0.0251986,9.22072,-9999,1.98619,1
2016-12-29,0.054,86.6166666666667,8.0647901424,-9992.49974,98135,0,0,-5.508,2.291,2.537,0.54,445.116,0.196602582931519,0.373532,5.46411,-9999,1.46929,1
2016-12-30,-2.626,10.5541666666667,2.4468533136,-9991.13615,98099,0,0,-3.975,-2.481,1.048,0.54,462.386,0.159461438655853,-0.057917,2.06385,-9999,1.76466,1
2016-12-31,-3.488,7.225,2.5051328784,-9987.68399,97778,0,0,-4.511,-3.054,1.473,0.54,456.494,0.124316275119781,-0.294169,2.07377,-9999,1.92587,1
2017-01-01,-3.489,38.875,11.537754696,-9985.96456,96833,0,0,-7.022,0.127,1.985,0.16,454.624,0.030738353729248,0.991013,2.23134,-9999,0.993501,0.854167
2017-01-02,-3.489,0,8.6644655424,-9992.197384,96657,0,1.51967592592593e-05,-5.75,0.343,1.372,0.16,448.12,0.979614913463593,1.46028,0.928386,-9999,0.791992,0.604167
2017-01-03,-2.29,5.41666666666667,9.3241973232,-10006.92147976,97048,0,3.1712962962963e-06,-5.313,-1.038,1.262,0.16,452.662,0.627790868282318,1.96713,0.00100024,-9999,0.103428,0.520833
2017-01-04,-2.778,69.8041666666667,5.7751850448,-10014.22897,96607,0,3.21296296296296e-05,-5.427,0.674,2.982,0.16,440.543,0.997041344642639,0.369857,4.03853,-9999,2.141,0.979167
2017-01-05,-2.77,78.4458333333333,7.3147961088,-10013.35745,96935,0,1.21412037037037e-05,-6.529,-0.006,1.619,0.16,426.354,0.996546506881714,0.677176,0.71355,-9999,1.78264,0.9375
2017-01-06,-6.259,82.6458333333333,13.2019205616,-9938.4875,97827,0,0,-11.917,-5.105,2.428,0.16,441.967,0.552841246128082,-2.0612,12.3743,-9999,3.15079,0.729167
2017-01-07,-7.985,55.5833333333333,8.1223589808,-9984.05144,97683,0,0,-14.015,-4.999,1.071,0.16,453.767,0.691388428211212,-0.770004,3.37236,-9999,1.76247,0.958333
2017-01-08,-1.656,55.9083333333333,8.2602399024,-9999.920938,97362,0,0,-5.27,-0.229,1.765,0.16,455.906,0.802558422088623,0.0857529,0.954492,-9999,1.69713,1
2017-01-09,-1.541,41.55,4.8288528432,-9999.112492,97088,0,0,-4.959,-0.671,0.898,0,471.574,0.443484663963318,-0.303262,0.54715,-9999,1.7896,1
2017-01-10,-1.937,19.125,4.209277104,-10000.746175,95746,0,4.39814814814815e-05,-2.913,-0.692,2.139,0,448.592,1,-0.0835733,0.658645,-9999,1.63067,1
2017-01-11,0.513,89.1208333333333,8.0688768192,-10009.72573,96037,0,4.51388888888889e-05,-1.9,3.092,3.656,0,450.669,0.760615468025208,-0.300875,4.33717,-9999,2.26294,1
2017-01-12,3.475,47.5791666666667,4.4422176816,-9993.909274,95885,0,9.83796296296296e-05,1.897,4.725,2.313,0,432.924,1,0.783886,4.86194,-9999,1.78317,0.979167
2017-01-13,-0.16,141.1375,4.8279644352,-10005.02184,95117,0,7.75462962962963e-05,-2.121,5.895,3.765,0,422.412,0.795248508453369,-0.153135,7.63016,-9999,2.2611,1
2017-01-14,-0.326,101.545833333333,6.2387563392,-9981.18822,95884,0,4.62962962962963e-05,-3.894,1.067,3.155,0,425.019,0.997041344642639,-0.280313,3.33608,-9999,2.22701,1
2017-01-15,-2.227,48.6291666666667,8.6243095008,-10008.185272,96480,0,1.50462962962963e-05,-5.74,-1.041,1.651,0,432.596,0.720780611038208,0.0330009,0.686498,-9999,1.5959,1
2017-01-16,-4.652,54.35,8.7581037456,-9989.92439,96552,0,0,-9.039,-2.463,1.774,0,445.575,0.643647074699402,-0.984067,2.85889,-9999,2.26854,0.958333
2017-01-17,-4.045,115.4375,9.6758292096,-10001.86951,96941,0,2.31481481481481e-06,-6.257,-3.601,6.709,0.08,429.695,0.871956706047058,-0.795612,9.90179,-9999,2.33242,1
2017-01-18,-4.748,107.204166666667,5.7440907648,-9992.34351,97175,0,0,-5.605,-3.956,6.457,0.08,429.954,0.924623012542725,-0.475159,12.7331,-9999,2.00444,1
2017-01-19,-5.072,81.6208333333333,4.5916479072,-9994.568141,97325,0,0,-5.746,-4.729,4.332,0.08,433.786,0.352037310600281,0.531657,5.17971,-9999,0.9911,1
2017-01-20,-5.681,63.4458333333333,6.9880396464,-9989.82358,97345,0,0,-6.662,-4.839,1.038,0.08,442.698,0.242538392543793,0.214115,3.18529,-9999,1.20515,1
2017-01-21,-6.477,25.2625,8.0370718128,-9986.19514,97185,0,0,-7.333,-5.776,1.387,0.08,453.199,0.165634512901306,-0.00165726,2.18516,-9999,1.28153,1
2017-01-22,-6.942,21.4125,7.3757408976,-9983.46914,96831,0,0,-8.564,-6.063,1.176,0.08,468.509,0.0564417727291584,-0.203878,3.96916,-9999,1.34705,1
2017-01-23,-7.502,21.3833333333333,12.0821711184,-9986.13076,96714,0,0,-10.152,-5.846,1.944,0.08,476.252,0.392865478992462,-0.41509,1.15924,-9999,1.43058,1
2017-01-24,-6.985,37.4125,7.4601396576,-9986.55446,96828,0,0,-8.542,-5.739,2.662,0.08,465.822,0.221808552742004,-0.0324463,2.39504,-9999,1.10963,1
2017-01-25,-7.171,55.9916666666667,4.8599471232,-9989.48532,96883,0,0,-7.652,-6.384,3.66,0.01,464.23,0.601208746433258,-0.58221,2.25809,-9999,1.18276,1
2017-01-26,-6.408,55.2958333333333,6.9386441616,-9988.29225,96722,0,0,-7.425,-5.713,1.261,0.01,467.922,0.239157378673553,-1.00075,2.41673,-9999,1.11042,1
2017-01-27,-4.782,64.1666666666667,13.9416090624,-9986.63664,96470,0,0,-7.723,-1.813,0.899,0.01,489.1,1,-1.16469,2.60793,-9999,1.06013,0.854167
2017-01-28,-0.939,116.091666666667,16.27563456,-9994.85792,96414,0,0,-8.16,2.962,0.617,0.01,525.383,0.91446042060852,0.0154407,1.1773,-9999,0.0777826,0.833333
2017-01-29,0.644,115.416666666667,17.4202594272,-9985.32992,96734,0,0,-8.562,5.168,0.489,0.01,513.363,0.47738242149353,-0.534673,3.25848,-9999,0.573324,0.916667
2017-01-30,0.665,32.3958333333333,4.9845019248,-9963.58529,96349,0,6.94444444444444e-05,-5.519,2.67,1.634,0.01,481.745,0.993148982524872,-0.578051,-1.71829,-9999,0.25413,1
2017-01-31,4.466,3.0625,3.6382084416,-9950.05965,96133,0,0.000278935185185185,2.212,5.098,1.889,0.01,439.418,0.947263598442078,0.36068,-6.81515,-9999,-0.290879,1
2017-02-01,7.015,66.225,13.26393144,-9958.57807,96171,0,6.48148148148148e-05,2.789,11.004,0.63,0.01,472.27,0.773377537727356,0.898284,3.72943,-9999,-0.809672,1
2017-02-02,4.736,12.3291666666667,8.1950307552,-9986.63315,95782,0,0,1.789,6.423,0.721,0.56,471.665,0.840594708919525,0.185967,1.57395,-9999,-0.0466961,1
2017-02-03,6.571,139.1375,15.5750360112,-9949.0911,95409,0,8.10185185185185e-06,2.132,9.464,2.176,0.56,446.593,0.528236627578735,0.459639,11.9455,-9999,0.231161,1
2017-02-04,1.593,11.5541666666667,5.2000297056,-10001.535941,95028,0,0.000121527777777778,-1.283,5.097,2.197,0.56,440.598,0.907397031784058,-0.0127888,-2.92125,-9999,0.985503,1
2017-02-05,-0.087,17.3458333333333,2.7686346912,-9943.335771,94950,0,9.60648148148148e-05,-2.397,1.264,0.879,0.56,451.851,1,-0.682219,0.653229,-9999,1.80653,1
2017-02-06,2.164,36.4708333333333,13.0992205968,-9986.48295,95851,0,5.55555555555556e-05,-0.565,4.631,1.223,0.56,457.675,0.927005648612976,0.813133,3.35759,-9999,0.873265,1
2017-02-07,0.506,5.70833333333333,6.5212700832,-9984.41797,96191,0,3.7037037037037e-05,-0.589,1.551,0.718,0.56,456.659,1,0.544906,4.06583,-9999,1.08983,1
2017-02-08,2.419,59.5333333333333,6.2735819328,-9988.60576,96316,0,1.27314814814815e-05,-0.234,3.755,1.559,0.56,452.487,1,0.830739,2.78632,-9999,1.052,1
2017-02-09,-0.054,129.9875,10.5361635168,-9985.96557,96506,0,0,-1.277,1.729,3.242,0.56,437.785,0.999599754810333,0.584746,9.91428,-9999,0.942614,1
2017-02-10,0.332,64.8458333333333,7.3171059696,-9980.31927,96299,0,3.47222222222222e-06,-1.872,1.599,1.303,0.43,458.195,0.94160008430481,0.704026,2.94803,-9999,0.778188,1
2017-02-11,3.53,132.5,16.6507204176,-9975.7439,96355,0,0,-0.481,6.589,1.298,0.43,467.65,0.816937029361725,0.826068,13.0844,-9999,0.94115,1
2017-02-12,3.528,154.475,17.9612998992,-9978.38712,96633,0,0,-0.75,7.147,3.299,0.43,450.776,0.980081856250763,1.07925,14.2295,-9999,0.605758,1
2017-02-13,0.37,77.3708333333333,4.3535545632,-9993.62595,96814,0,0,-0.506,1.048,3.472,0.43,441.119,0.378724277019501,0.259823,3.92267,-9999,1.18521,1
2017-02-14,3.15,154.6875,17.3454554736,-9973.1721,97245,0,0,-1.904,7.736,0.583,0.43,455.387,0.177775859832764,1.11225,11.113,-9999,0.594852,1
2017-02-15,4.861,226.216666666667,22.4969781024,-9967.9086,97882,0,0,-3.513,11.043,1.146,0.43,484.361,0,1.15874,17.8787,-9999,0.651255,1
2017-02-16,6.279,270.525,23.143916808,-9970.3719,97685,0,0,-3.58,12.163,0.779,0.43,485.494,0.105376780033112,1.23455,16.2868,-9999,0.893461,1
2017-02-17,5.345,100.829166666667,6.1056728208,-9998.88479,97213,0,3.24074074074074e-05,-1.104,6.806,1.182,0.43,463.324,0.95702713727951,-0.0747931,3.8015,-9999,2.2555,1
2017-02-18,3.106,59.125,16.0515780624,-9977.98866,97022,0,0,-2.633,6.515,1.71,0.45,448.438,0.895792365074158,1.04495,8.59684,-9999,0.723138,1
2017-02-19,2.403,68.9666666666667,15.5252851632,-9968.9477,96944,0,0,-3.138,7.097,1.334,0.45,456.73,0.0314013250172138,0.426309,14.4602,-9999,1.26572,1
2017-02-20,6.976,316.325,21.0458524752,-9953.9585,96892,0,6.94444444444444e-06,-0.123,10.507,2.012,0.45,451.535,0.815756380558014,1.86486,30.2286,-9999,0.720842,1
2017-02-21,8.963,209.183333333333,8.7746281344,-9988.0503,96668,0,1.27314814814815e-05,5.619,10.988,3.259,0.45,433.068,0.986353933811188,1.31178,22.0644,-9999,1.99125,1
2017-02-22,10.856,421.7375,24.2990248896,-9944.2866,96377,0,0,5.681,13.022,2.524,0.45,433.839,0.800213813781738,2.04065,44.1319,-9999,1.52858,1
2017-02-23,12.984,885.566666666667,24.9745703328,-9961.9435,95577,0,0,3.091,18.785,4.37,0.45,434.677,0.940473020076752,2.22669,55.8558,-9999,1.79303,1
2017-02-24,5.627,381.733333333333,10.0502043408,-9977.26804,95851,0,2.31481481481481e-06,0.174,10.321,4.223,0.45,422.666,0.814301133155823,-0.262086,27.8873,-9999,2.82011,1
2017-02-25,3.768,236.0375,26.8354297296,-9949.2649,96573,0,0,-2.754,7.973,1.403,0.45,446.593,0.291259706020355,0.966547,21.0244,-9999,0.738186,0.979167
2017-02-26,6.241,360.129166666667,16.1962108848,-9970.616,96338,0,0,-2.085,10.494,1.396,0.41,459.057,0.980479121208191,1.57693,17.397,-9999,0.465291,1
