ID,VARIABLE,PARAMETER,VALUE,TIMESTAMP
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2019
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0939584,2019
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2020
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0905966,2020
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2021
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0955514,2021
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2022
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.101036,2022
36,RECO_DT_VUT_REF,HH_USTAR_PERCENTILE,53.75,2023
36,RECO_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102231,2023
37,RECO_DT_CUT_REF,DD_USTAR_PERCENTILE,36.25,-9999
37,RECO_DT_CUT_REF,DD_USTAR_THRESHOLD,0.0843604,-9999
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2004
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0903505,2004
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2005
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0813189,2005
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2006
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0863063,2006
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2007
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0867148,2007
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2008
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0888166,2008
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2009
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0809339,2009
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2010
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0818393,2010
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2011
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0848206,2011
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2012
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0982433,2012
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2013
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0964376,2013
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2014
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0971164,2014
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2015
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0916756,2015
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2016
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0992124,2016
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2017
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.104757,2017
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2018
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0994206,2018
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2019
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0939584,2019
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2020
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0905966,2020
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2021
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0955514,2021
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2022
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.101036,2022
38,RECO_DT_VUT_REF,DD_USTAR_PERCENTILE,53.75,2023
38,RECO_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102231,2023
39,RECO_DT_CUT_REF,WW_USTAR_PERCENTILE,36.25,-9999
39,RECO_DT_CUT_REF,WW_USTAR_THRESHOLD,0.0843604,-9999
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2004
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0903505,2004
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2005
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0813189,2005
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2006
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0863063,2006
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2007
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0867148,2007
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2008
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0888166,2008
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2009
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0809339,2009
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2010
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0818393,2010
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2011
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0848206,2011
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2012
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0982433,2012
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2013
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0964376,2013
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2014
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0971164,2014
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2015
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0916756,2015
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2016
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0992124,2016
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2017
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.104757,2017
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2018
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0994206,2018
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2019
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0939584,2019
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2020
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0905966,2020
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2021
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0955514,2021
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2022
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.101036,2022
40,RECO_DT_VUT_REF,WW_USTAR_PERCENTILE,53.75,2023
40,RECO_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102231,2023
41,RECO_DT_CUT_REF,MM_USTAR_PERCENTILE,36.25,-9999
41,RECO_DT_CUT_REF,MM_USTAR_THRESHOLD,0.0843604,-9999
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2004
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0790054,2004
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2005
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0651398,2005
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2006
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0653581,2006
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2007
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0645887,2007
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2008
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0753967,2008
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2009
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0713514,2009
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2010
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0731674,2010
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2011
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0742656,2011
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2012
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0813432,2012
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2013
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0812468,2013
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2014
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.083225,2014
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2015
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0818371,2015
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2016
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0878369,2016
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2017
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.092842,2017
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2018
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0882417,2018
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2019
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.080502,2019
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2020
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0797763,2020
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2021
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0828115,2021
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2022
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0904913,2022
42,RECO_DT_VUT_REF,MM_USTAR_PERCENTILE,26.25,2023
42,RECO_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0939578,2023
43,RECO_DT_CUT_REF,YY_USTAR_PERCENTILE,56.25,-9999
43,RECO_DT_CUT_REF,YY_USTAR_THRESHOLD,0.0961731,-9999
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2004
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0980415,2004
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2005
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0866844,2005
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2006
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.10399,2006
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2007
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.104096,2007
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2008
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.104274,2008
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2009
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0843174,2009
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2010
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0861514,2010
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2011
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.089849,2011
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2012
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.107649,2012
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2013
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.103887,2013
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2014
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.103887,2014
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2015
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0975778,2015
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2016
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.104757,2016
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2017
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.108042,2017
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2018
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.103639,2018
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2019
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0985678,2019
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2020
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0969892,2020
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2021
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.0996577,2021
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2022
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.103969,2022
44,RECO_DT_VUT_REF,YY_USTAR_PERCENTILE,63.75,2023
44,RECO_DT_VUT_REF,YY_USTAR_THRESHOLD,0.104653,2023
45,GPP_DT_CUT_REF,HH_USTAR_PERCENTILE,36.25,-9999
45,GPP_DT_CUT_REF,HH_USTAR_THRESHOLD,0.0843604,-9999
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2004
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0938661,2004
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2005
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0832495,2005
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2006
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.091494,2006
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2007
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0948698,2007
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2008
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0957522,2008
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2009
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0825798,2009
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2010
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0842684,2010
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2011
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0864792,2011
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2012
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102465,2012
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2013
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.100219,2013
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2014
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.100238,2014
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2015
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0941605,2015
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2016
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102399,2016
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2017
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.106089,2017
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2018
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102131,2018
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2019
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0962879,2019
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2020
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0938249,2020
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2021
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.0981455,2021
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2022
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102495,2022
46,GPP_DT_VUT_REF,HH_USTAR_PERCENTILE,58.75,2023
46,GPP_DT_VUT_REF,HH_USTAR_THRESHOLD,0.102821,2023
47,GPP_DT_CUT_REF,DD_USTAR_PERCENTILE,36.25,-9999
47,GPP_DT_CUT_REF,DD_USTAR_THRESHOLD,0.0843604,-9999
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2004
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0938661,2004
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2005
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0832495,2005
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2006
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.091494,2006
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2007
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0948698,2007
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2008
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0957522,2008
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2009
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0825798,2009
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2010
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0842684,2010
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2011
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0864792,2011
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2012
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102465,2012
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2013
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.100219,2013
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2014
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.100238,2014
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2015
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0941605,2015
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2016
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102399,2016
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2017
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.106089,2017
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2018
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102131,2018
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2019
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0962879,2019
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2020
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0938249,2020
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2021
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.0981455,2021
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2022
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102495,2022
48,GPP_DT_VUT_REF,DD_USTAR_PERCENTILE,58.75,2023
48,GPP_DT_VUT_REF,DD_USTAR_THRESHOLD,0.102821,2023
49,GPP_DT_CUT_REF,WW_USTAR_PERCENTILE,51.25,-9999
49,GPP_DT_CUT_REF,WW_USTAR_THRESHOLD,0.0926821,-9999
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2004
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0938661,2004
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2005
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0832495,2005
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2006
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.091494,2006
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2007
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0948698,2007
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2008
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0957522,2008
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2009
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0825798,2009
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2010
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0842684,2010
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2011
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0864792,2011
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2012
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102465,2012
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2013
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.100219,2013
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2014
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.100238,2014
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2015
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0941605,2015
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2016
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102399,2016
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2017
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.106089,2017
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2018
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102131,2018
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2019
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0962879,2019
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2020
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0938249,2020
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2021
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.0981455,2021
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2022
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102495,2022
50,GPP_DT_VUT_REF,WW_USTAR_PERCENTILE,58.75,2023
50,GPP_DT_VUT_REF,WW_USTAR_THRESHOLD,0.102821,2023
51,GPP_DT_CUT_REF,MM_USTAR_PERCENTILE,33.75,-9999
51,GPP_DT_CUT_REF,MM_USTAR_THRESHOLD,0.0832158,-9999
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2004
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0903505,2004
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2005
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0813189,2005
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2006
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0863063,2006
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2007
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0867148,2007
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2008
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0888166,2008
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2009
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0809339,2009
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2010
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0818393,2010
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2011
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0848206,2011
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2012
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0982433,2012
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2013
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0964376,2013
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2014
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0971164,2014
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2015
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0916756,2015
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2016
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0992124,2016
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2017
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.104757,2017
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2018
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0994206,2018
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2019
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0939584,2019
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2020
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0905966,2020
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2021
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.0955514,2021
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2022
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.101036,2022
52,GPP_DT_VUT_REF,MM_USTAR_PERCENTILE,53.75,2023
52,GPP_DT_VUT_REF,MM_USTAR_THRESHOLD,0.102231,2023
53,GPP_DT_CUT_REF,YY_USTAR_PERCENTILE,51.25,-9999
53,GPP_DT_CUT_REF,YY_USTAR_THRESHOLD,0.0926821,-9999
54,GPP_DT_VUT_REF,YY_USTAR_PERCENTILE,68.75,2004
54,GPP_DT_VUT_REF,YY_USTAR_THRESHOLD,0.102223,2004
