date,temp,vpd,ppfd,netrad,patm,snow,rain,tmin,tmax,vwind,fapar,lai,co2,ccov,gpp,le,nee,nee_qc
2012-11-02,9.624,191.6,2.1729671999999998e-4,85.38792496845434,94971,0,1.8287037037037038e-5,4.751,12.573,3.904,0.48,0.7000000000000001,423.24,0.8248098343610764,2.86782,65.1327,-0.432733,1
2012-11-03,12.926,386.7,1.7243304e-4,25.92349198348728,95196,0,9.143518518518519e-6,7.491,15.463,2.798,0.48,0.7000000000000001,396.095,0.8248098343610764,3.41481,58.5004,-0.594974,1
2012-11-04,11.5,22.2,1.3686768e-4,79.93149114601306,95013,0,2.9114583333333336e-4,6.268,13.928,1.545,0.48,0.7000000000000001,440.192,0.8248098343610764,2.28729,31.4329,0.216296,0.979167
2012-11-05,7.336,26.900000000000002,1.4691876e-4,73.62110493576284,95254,0,3.353009259259259e-5,3.716,9.131,2.464,0.48,0.7000000000000001,405.591,0.8248098343610764,2.38065,31.1674,-0.34646,1
2012-11-06,6.142,39.4,1.4336303999999998e-4,42.483916495416565,96333,0,9.143518518518519e-6,0.091,9.053,1.098,0.48,0.7000000000000001,411.398,0.8248098343610764,1.63677,25.6731,0.148141,1
2012-11-07,5.305,22.5,8.728344e-5,14.493108740658897,97345,0,0,-0.823,7.499,1.106,0.48,0.7000000000000001,419.972,0.8248098343610764,1.44887,16.4182,0.126724,1
2012-11-08,4.073,9.1,1.1852399999999999e-4,28.937100050561753,96874,0,0,-1.226,7.824,0.959,0.26,0.30000000000000004,546.425,0.8248098343610764,1.58018,14.6446,-0.0689587,0.9375
2012-11-09,6.142,44.5,1.7665787999999997e-4,41.89773517285869,96263,0,0,-0.738,11.897,0.659,0.26,0.30000000000000004,491.246,0.8248098343610764,2.48751,18.3621,-0.826286,0.9375
2012-11-10,7.438,2.5,2.104464e-5,43.078681859858364,95358,0,3.3534722222222223e-4,6.37,8.184,0.783,0.26,0.30000000000000004,435.584,0.8248098343610764,0.388295,7.07848,1.50579,1
2012-11-11,8.488,7.3,3.0867240000000004e-5,52.424164538262346,95679,0,1.5243055555555555e-4,7.488,9.331,0.658,0.26,0.30000000000000004,434.243,0.8248098343610764,0.829288,14.3656,1.1033,1
2012-11-12,8.062,40.400000000000006,7.635924e-5,32.60602469523218,96919,0,0,4.965,8.821,1.323,0.26,0.30000000000000004,391.812,0.8248098343610764,1.49815,28.1408,0.277195,1
2012-11-13,6.992,6.1,9.935616e-5,45.84448696218186,97371,0,0,5.74,8.291,2.425,0.26,0.30000000000000004,399.928,0.8248098343610764,1.39383,28.3073,0.127722,1
2012-11-14,7.116,32.7,1.4382612e-4,29.006860836154203,97098,0,0,-0.136,9.035,0.719,0.26,0.30000000000000004,413.753,0.8248098343610764,1.97237,19.5792,-0.704218,0.979167
2012-11-15,2.286,0.3,5.05206e-5,38.99832456468965,96731,0,0,-0.489,2.923,0.871,0.26,0.30000000000000004,456.408,0.8248098343610764,1.57969,8.2939,-0.629844,1
2012-11-16,1.961,0.8999999999999999,3.904968e-5,36.668683688506064,96409,0,0,0.499,2.881,1.509,0.05,0.1,416.087,0.8248098343610764,1.20781,9.58188,-0.296753,1
2012-11-17,3.807,2.6,4.118352e-5,37.21492656412369,96009,0,0,1.154,5.351,1.433,0.05,0.1,412.177,0.8248098343610764,1.19543,9.81894,-0.21764,1
2012-11-18,4.628,2.5,7.096344000000001e-5,27.794442980371173,95917,0,0,0.448,6.15,1.156,0.05,0.1,435.648,0.8248098343610764,1.5643,10.4768,-0.596862,1
2012-11-19,2.13,1.7000000000000002,4.6813920000000004e-5,39.01474865451729,96177,0,0,0.615,3.298,0.747,0.05,0.1,419.054,0.8248098343610764,1.2161,7.01612,-0.24789,1
2012-11-20,1.153,0.8999999999999999,3.1671e-5,32.733574105245,96377,0,0,-0.033,1.36,1.239,0.05,0.1,410.807,0.8248098343610764,1.20086,8.37158,-0.124253,1
2012-11-21,1.167,1.4000000000000001,3.983303999999999e-5,35.18511190700468,96390,0,0,-0.549,3.1,1.675,0.05,0.1,416.091,0.8248098343610764,1.65385,9.36803,-0.359573,1
2012-11-22,6.091,6.7,8.316263999999999e-5,48.488837010636075,96802,0,3.0439814814814815e-6,2.725,8.047,1.167,0.05,0.1,480.751,0.8248098343610764,1.93811,13.5226,-0.00858097,1
2012-11-23,6.857,9.5,1.1084543999999999e-4,26.580842871659286,96633,0,0,2.192,9.092,0.732,0.05,0.1,423.355,0.8248098343610764,2.81558,12.1032,-0.74274,1
2012-11-24,7.002,10.9,1.1094132e-4,26.78990869480515,96429,0,0,2.348,10.026,0.609,0.18,0.2,442.282,0.8248098343610764,2.85588,10.5827,-0.643511,1
2012-11-25,8.518,6.6000000000000005,8.627364e-5,25.712840697621516,96303,0,1.5277777777777778e-6,4.424,11.71,1.878,0.18,0.2,443.832,0.8248098343610764,3.00954,9.60003,-0.38138,0.979167
2012-11-26,8.318,6.6000000000000005,3.155064e-5,39.63579408189463,95642,0,1.4938657407407408e-4,5.87,8.647,1.247,0.18,0.2,585.635,0.8248098343610764,4.23376,1.71147,-1.39687,1
2012-11-27,3.381,4.1000000000000005,3.42312e-5,39.165160570669,95195,0,1.2194444444444443e-4,2.982,5.568,1.242,0.18,0.2,488.224,0.8248098343610764,1.12329,11.4125,1.2,1
2012-11-28,4.634,9.5,1.9943039999999998e-5,31.05107092521945,94519,0,8.688657407407407e-5,3.025,5.285,1.384,0.18,0.2,499.046,0.8248098343610764,0.613526,12.1441,1.87608,1
2012-11-29,1.77,16.8,2.7829679999999997e-5,20.84383354773945,94561,0,1.7681712962962963e-4,-0.741,3.439,2.07,0.18,0.2,457.149,0.8248098343610764,0.197091,16.801,1.88183,1
2012-11-30,1.141,28.299999999999997,5.1106079999999994e-5,-11.60895617478161,95148,0,0,-2.131,2.06,1.718,0.18,0.2,426.517,0.8248098343610764,1.05743,16.7589,0.774665,1
2012-12-01,-2.029,14.899999999999999,5.216484e-5,-21.942326506173856,95712,0,0,-4.372,-1.358,1.252,0.18,0.2,408.696,0.8233172123630842,0.547649,8.63902,0.876745,1
2012-12-02,-0.437,52.1,6.95946e-5,25.838394407802696,95934,0,2.1342592592592594e-5,-4.466,1.119,2.348,0.05,0.1,417.324,0.8233172123630842,0.619914,6.63872,0.940844,0.9375
2012-12-03,-2.691,4.6,7.991904000000001e-5,17.663976732101617,96150,0,1.4023148148148147e-4,-9.84,0.489,3.023,0.05,0.1,486.478,0.8233172123630842,0.762744,3.62138,0.715014,0.895833
2012-12-04,2.659,5.8999999999999995,5.7058799999999997e-5,45.48975067710569,95114,0,1.9511574074074074e-4,-0.292,3.76,2.851,0.05,0.1,448.639,0.8233172123630842,1.17832,16.8019,0.9707,1
2012-12-05,0.752,3.2,7.143468000000001e-5,47.19425935447305,95008,0,1.905439814814815e-4,-0.48,1.422,1.873,0.05,0.1,424.671,0.8233172123630842,1.23274,7.86322,0.789863,1
2012-12-06,-0.642,49.7,4.802976e-5,7.195536106940494,95879,0,1.3715277777777778e-5,-7.825,0.653,2.035,0.05,0.1,460.573,0.8233172123630842,0.398481,6.58979,1.43026,0.979167
2012-12-07,-4.209,1.4000000000000001,3.919452e-5,28.77846673047253,95237,0,9.908564814814815e-5,-10.626,-2.46,0.986,0.05,0.1,542.701,0.8233172123630842,0.858523,1.40619,0.591549,0.9375
2012-12-08,-1.587,9.1,3.7242240000000003e-5,34.03735138198613,95949,0,8.53587962962963e-5,-6.06,-0.625,1.505,0.05,0.1,427.08,0.8233172123630842,0.532241,1.70536,1.34928,0.958333
2012-12-09,-3.112,4.7,6.955583999999998e-5,32.396203601048,96766,0,0,-6.703,-1.267,2.498,0.05,0.1,439.266,0.8233172123630842,1.42004,2.08004,0.349101,1
2012-12-10,0.814,15.8,7.490472000000001e-5,47.057154311874,95899,0,3.0439814814814815e-6,-1.312,1.815,3.703,0.03,0.1,453.751,0.8233172123630842,1.24312,10.308,1.30536,1
2012-12-11,-1.554,61.8,1.0444392e-4,27.287526960200807,96478,0,1.3715277777777778e-5,-8.011,0.44,1.847,0.03,0.1,420.286,0.8233172123630842,0.432773,3.23989,1.68716,0.9375
2012-12-12,-4.482,4.3999999999999995,1.1274263999999999e-4,13.840959586343843,96576,0,0,-13.208,-3.133,1.005,0.03,0.1,574.957,0.8233172123630842,0.826585,-2.94847,0.454824,0.979167
2012-12-13,-7.648,1.9,7.218744000000001e-5,42.92883875521136,95834,0,1.9814814814814813e-5,-14.603,-4.385,0.885,0.03,0.1,622.175,0.8233172123630842,0.362397,2.96685,0.696325,1
2012-12-14,-1.693,2.1,7.032083999999998e-5,44.487457934497456,95139,0,4.268518518518519e-5,-4.31,0.032,0.793,0.03,0.1,475.768,0.8233172123630842,0.567536,0.953391,1.21228,0.833333
2012-12-15,2.121,1.7999999999999998,5.447208e-5,53.101204429091865,95232,0,2.850462962962963e-4,0.141,3.798,1.278,0.03,0.1,563.753,0.8233172123630842,1.13475,3.90199,1.03274,0.958333
2012-12-16,3.616,1.7999999999999998,6.01392e-5,43.6275050831382,95703,0,7.011574074074073e-5,2.412,4.666,2.168,0.03,0.1,562.581,0.8233172123630842,1.15106,4.67313,1.11142,1
2012-12-17,3.876,5.1,6.329099999999999e-5,43.250892575351315,95560,0,2.0425925925925925e-4,1.854,4.912,3.778,0.03,0.1,572.602,0.8233172123630842,1.14809,3.0669,0.949659,1
2012-12-18,1.177,2.3,2.4802319999999996e-5,38.82051504651463,95976,0,1.8596064814814815e-4,-0.184,2.887,1.614,0.38,0.9,513.453,0.8233172123630842,0.174805,0.308176,1.39823,1
2012-12-19,2.19,2.3,7.54902e-5,41.696369201803805,96619,0,0,0.372,3.042,0.666,0.38,0.9,414.837,0.8233172123630842,0.866862,5.18859,0.693469,1
2012-12-20,0.118,2.6,2.3419199999999998e-5,30.820698589354322,96045,0,7.31712962962963e-5,-0.291,1.354,1.16,0.38,0.9,475.653,0.8233172123630842,-0.550832,2.81206,1.75578,1
2012-12-21,4.249,4.6,1.0793639999999999e-4,49.475815112190276,95888,0,1.5243055555555554e-5,0.216,6.598,1.34,0.38,0.9,484.277,0.8233172123630842,1.24269,5.12801,0.367676,1
2012-12-22,2.783,1.0999999999999999,3.051636e-5,32.1614406245651,96378,0,1.6462962962962964e-4,2.146,5.399,2.709,0.38,0.9,459.011,0.8233172123630842,0.567117,4.44857,1.01224,1
2012-12-23,9.737,11.200000000000001,6.293807999999999e-5,-0.9546411924291078,96271,0,5.487268518518518e-5,5.182,10.329,3.704,0.38,0.9,411.288,0.8233172123630842,1.62625,15.0627,0.663163,1
2012-12-24,5.129,7.5,1.0402368e-4,-3.5545264769371556,95949,0,0,0.985,8.326,0.767,0.38,0.9,429.136,0.8233172123630842,1.71324,6.99747,0.160005,1
2012-12-25,7.364,18.8,8.201004e-5,13.447542235798835,95539,0,1.4938657407407408e-4,2.438,9.559,2.372,0.38,0.9,425.361,0.8233172123630842,1.45923,12.6347,0.842255,1
2012-12-26,7.095,69.6,8.969064e-5,19.098958036863735,96223,0,1.0670138888888889e-4,3.815,8.299,3.35,0.5,1.3,419.596,0.8233172123630842,1.87847,30.2844,0.460031,1
2012-12-27,5.803,25.900000000000002,4.48494e-5,25.571703629544686,95998,0,2.103587962962963e-4,3.823,6.594,5.933,0.5,1.3,441.936,0.8233172123630842,0.638956,19.8081,1.64531,1
2012-12-28,5.054,52.5,6.469452e-5,29.093401950721727,97132,0,1.8287037037037038e-5,1.514,6.339,2.421,0.5,1.3,416.696,0.8233172123630842,1.58092,21.3312,0.588416,1
2012-12-29,2.706,6.2,1.4087628e-4,18.894049248697627,96692,0,0,-1.58,6.056,1.138,0.5,1.3,425.666,0.8233172123630842,1.44386,8.92673,-0.161424,0.979167
2012-12-30,6.802,73.5,1.0897068e-4,5.419986400177834,96793,0,1.5277777777777778e-6,1.054,8.527,2.804,0.5,1.3,412.008,0.8233172123630842,1.98385,18.782,-0.00443685,1
2012-12-31,3.114,19.8,1.5253896e-4,-4.32505210838093,96668,0,0,-2.064,5.406,0.958,0.5,1.3,403.648,0.8233172123630842,1.41703,6.68621,-0.072172,1
2013-01-01,3.507,4.7,5.6946599999999994e-5,30.022325709022255,95763,0,3.9629629629629626e-5,-1.684,6.056,2.603,0.23,0.5,443.33,0.9864356741309166,0.276271,9.68168,0.882998,1
2013-01-02,2.252,29.2,1.1302212e-4,5.987053325501279,96860,0,0,-2.884,5.599,0.718,0.23,0.5,392.42,0.9864356741309166,1.28032,9.21258,-0.107738,1
2013-01-03,1.067,3.6999999999999997,7.686108e-5,20.23811726961759,98019,0,0,-3.647,2.087,1.395,0.23,0.5,450.291,0.9864356741309166,1.0043,6.91146,0.0263411,1
2013-01-04,3.368,4.5,5.782788e-5,28.625317804484155,98162,0,0,-0.088,5.628,0.669,0.23,0.5,446.449,0.9864356741309166,0.849584,5.1184,0.450829,1
2013-01-05,5.186,18,9.938063999999999e-5,36.32716208437864,97801,0,0,1.559,7.877,1.842,0.23,0.5,433.763,0.9864356741309166,0.802132,17.6429,0.885026,0.979167
2013-01-06,4.51,8.1,8.231603999999999e-5,33.061757754052906,97590,0,0,2.14,6.446,1.535,0.23,0.5,396.706,0.9864356741309166,1.41899,12.6466,0.170117,1
2013-01-07,3,2.6,3.8894639999999995e-5,31.77824721598614,97300,0,0,2.157,3.75,1.828,0.23,0.5,398.129,0.9864356741309166,0.725348,9.04643,0.658947,1
2013-01-08,2.335,4.2,1.076712e-4,26.000477315298838,97124,0,0,-1.704,4.325,1.848,0.23,0.5,401.085,0.9864356741309166,1.41254,14.4159,-0.155952,1
2013-01-09,-1.264,1.4000000000000001,4.1667e-5,36.72089287615279,96674,0,0,-2.377,-0.586,1.366,0.09,0.1,424.68,0.9864356741309166,0.867669,5.59896,0.122175,1
2013-01-10,0.988,2.4,4.913748e-5,42.74444767496709,96033,0,7.31712962962963e-5,-1.05,2.478,2.227,0.09,0.1,527.953,0.9864356741309166,0.98585,10.7247,0.402873,1
2013-01-11,2.532,5.5,3.975348e-5,32.96133459945497,95884,0,5.9444444444444445e-5,0.795,3.281,1.14,0.09,0.1,515.118,0.9864356741309166,1.33911,7.17972,0.382241,1
2013-01-12,2.915,41.6,1.50246e-4,30.165097918030085,95993,0,0,-0.243,4.721,0.774,0.09,0.1,407.98,0.9864356741309166,1.85112,12.7625,-0.159525,1
2013-01-13,0.607,3.9,3.825204e-5,31.598655047555724,95631,0,0,-0.39,1.277,1.528,0.09,0.1,462.216,0.9864356741309166,1.03303,11.5542,0.648461,1
2013-01-14,-0.003,12.8,4.668744e-5,21.8814089063996,95594,0,0,-1.136,0.543,1.487,0.09,0.1,430.097,0.9864356741309166,0.957787,15.4402,0.813122,1
2013-01-15,-1.201,2.4,5.4488400000000005e-5,36.39179971222251,95099,0,7.627314814814815e-6,-3.06,-0.826,1.803,0.09,0.1,514.77,0.9864356741309166,1.31017,8.40054,0.394483,1
2013-01-16,-3.302,54.900000000000006,1.1916863999999999e-4,14.579651694514666,95086,0,3.0439814814814815e-6,-6.621,-1.328,1.453,0.09,0.1,420.209,0.9864356741309166,0.184536,3.81969,1.01196,0.9375
2013-01-17,-3.844,22,9.90522e-5,46.83123819499923,95510,0,0,-6.695,-2.846,1.564,0.02,0,432.415,0.9864356741309166,-0.674095,2.98183,1.89172,0.958333
2013-01-18,-5.89,7.3999999999999995,1.6079891999999998e-4,19.068751278301363,95119,0,0,-10.659,-3.374,0.883,0.02,0,562.682,0.9864356741309166,0.943659,0.189631,-0.112349,0.645833
2013-01-19,-4.093,1.7000000000000002,6.400704e-5,51.53394163253415,93944,0,4.420138888888889e-5,-5.866,-2.062,2.768,0.02,0,460.989,0.9864356741309166,0.135937,5.32559,1.13388,1
2013-01-20,-1.531,2.3,8.103288e-5,41.937027542300314,93698,0,1.0671296296296297e-5,-4.249,-0.169,1.118,0.02,0,478.995,0.9864356741309166,0.379912,7.76081,1.2199,1
2013-01-21,-0.372,1.7999999999999998,1.0704695999999999e-4,46.65328224594441,94282,0,1.0671296296296297e-5,-3.896,0.669,1.184,0.02,0,514.631,0.9864356741309166,1.98397,4.21971,-0.298503,0.833333
2013-01-22,2.534,35.3,1.7972399999999998e-4,46.90057390065874,94809,0,1.8287037037037038e-5,-6.071,4.622,1.692,0.02,0,479.444,0.9864356741309166,1.85517,5.56735,0.0237741,0.9375
2013-01-23,-1.45,2.1999999999999997,1.6763087999999997e-4,34.85138681430482,94992,0,0,-5.658,2.126,1.014,0.02,0,451.259,0.9864356741309166,0.620003,1.02128,0.650167,0.979167
2013-01-24,-1.274,22.400000000000002,2.5538759999999997e-5,18.43296460573464,95227,0,0,-4.116,-0.861,2.576,0.02,0,447.072,0.9864356741309166,-0.28875,7.28694,1.64053,1
2013-01-25,-1.947,49.2,1.3047839999999998e-4,25.89012240174833,95912,0,0,-7.394,-0.301,1.656,0.01,0,422.842,0.9864356741309166,-0.0757086,6.95514,1.11528,1
2013-01-26,-4.105,8.7,1.692486e-4,41.38612471200304,95702,0,0,-7.653,-1.48,1.579,0.01,0,432.211,0.9864356741309166,0.12716,4.18673,0.628812,0.916667
2013-01-27,-1.177,15.6,1.1592095999999999e-4,42.86675622908035,95680,0,1.0671296296296297e-5,-7.726,0.928,1.488,0.01,0,490.412,0.9864356741309166,0.0505202,8.72186,0.645684,0.979167
2013-01-28,2.424,3,1.3005611999999998e-4,45.17059898035984,96118,0,4.572916666666667e-5,-0.696,4.636,1.34,0.01,0,444.045,0.9864356741309166,0.749457,6.78709,0.0414107,1
2013-01-29,3.314,21.5,4.366416e-5,26.16959198905596,96618,0,7.164351851851852e-5,0.065,4.607,3.945,0.01,0,491.468,0.9864356741309166,-0.0777182,8.58377,0.921944,1
2013-01-30,7.629,27.400000000000002,8.258124e-5,50.93782821297117,96512,0,9.45023148148148e-5,3.332,9.707,4.325,0.01,0,511.791,0.9864356741309166,1.35508,36.6814,-0.19169,1
2013-01-31,6.79,187.20000000000002,2.1335339999999998e-4,34.350948446026734,96799,0,1.9814814814814813e-5,0.016,9.81,3.611,0.01,0,416.129,0.9864356741309166,1.41805,42.2725,-0.399941,1
2013-02-01,6.173,4.5,4.7066879999999993e-5,36.777853923439295,95490,0,3.323032407407407e-4,5.101,7.923,4.732,0.01,0,508.51,0.9993037929137548,0.640609,28.2462,0.366452,1
2013-02-02,2.501,35.699999999999996,6.879288000000001e-5,45.76697810239591,94640,0,1.1737268518518519e-4,-0.935,7.927,3.137,0.74,2.7,471.384,0.9993037929137548,0.987682,23.9974,-0.123826,1
2013-02-03,0.473,71.3,1.2409115999999999e-4,38.55219778073064,96376,0,0,-1.275,1.904,2.51,0.74,2.7,406.051,0.9993037929137548,0.622467,26.6566,0.165838,0.979167
2013-02-04,1.195,13.200000000000001,7.643268e-5,49.62830109660814,96391,0,5.334490740740741e-5,-1.366,4.632,4.88,0.74,2.7,470.739,0.9993037929137548,0.609866,15.9157,0.467755,1
2013-02-05,4.892,42,1.1468268e-4,55.17110290447948,95460,0,8.993055555555555e-5,0.036,6.287,4.433,0.74,2.7,483.805,0.9993037929137548,1.89179,37.1028,-0.0955495,0.958333
2013-02-06,-0.354,3.5000000000000004,7.584108e-5,47.48497004596237,94552,0,3.353009259259259e-5,-1.428,0.086,3.817,0.74,2.7,430.38,0.9993037929137548,0.99799,15.0527,0.550763,1
2013-02-07,-0.848,2.9000000000000004,1.5266951999999998e-4,71.45684801922124,95488,0,4.572916666666667e-5,-3.017,0.731,1.842,0.74,2.7,446.407,0.9993037929137548,0.593825,7.7566,1.14922,0.916667
2013-02-08,-0.242,49.5,2.0300855999999998e-4,68.66014778275678,95751,0,9.143518518518519e-6,-3.051,2.174,1.525,0.74,2.7,439.89,0.9993037929137548,0.80677,5.36083,0.933343,0.770833
2013-02-09,-3.253,19.900000000000002,1.9398971999999998e-4,72.2317496252681,96058,0,7.627314814814815e-6,-11.554,1.961,0.953,0.74,2.7,475.705,0.9993037929137548,-0.11101,1.0395,1.29048,0.645833
2013-02-10,-4.474,36.4,2.5778663999999996e-4,78.417207017939,95587,0,0,-13.244,-0.211,0.623,0.04,0.1,562.739,0.9993037929137548,-0.305919,0.697053,1.12616,0.729167
2013-02-11,-2.987,2.8000000000000003,1.1252232e-4,63.23832787549509,94478,0,5.030092592592593e-5,-6.508,-1.215,1.308,0.04,0.1,462.398,0.9993037929137548,-0.0399301,-0.0425915,1.29379,0.729167
2013-02-12,-3.285,3.2,8.218751999999999e-5,56.082311524781744,95096,0,6.0995370370370376e-6,-4.448,-2.635,2.379,0.04,0.1,458.767,0.9993037929137548,-0.46873,-0.324245,1.69061,1
2013-02-13,-2.445,40.400000000000006,1.3736952e-4,44.48482999817378,96327,0,0,-8.866,-1.498,1.495,0.04,0.1,418.405,0.9993037929137548,-0.229174,3.71703,1.41993,0.9375
2013-02-14,-6.712,16.1,1.8210467999999998e-4,49.46826231310138,96480,0,6.0995370370370376e-6,-16.778,-2.679,1.247,0.04,0.1,568.164,0.9993037929137548,-0.555613,3.53133,1.28671,0.895833
2013-02-15,0.958,2.6,1.2972768e-4,68.17134908670567,96255,0,0,-3.109,2.415,1.619,0.04,0.1,436.723,0.9993037929137548,0.206251,4.3555,1.27387,1
2013-02-16,3.053,38.2,2.5019172e-4,68.28243207123785,96680,0,0,-4.265,7.787,0.636,0.04,0.1,435.285,0.9993037929137548,0.641425,3.6314,0.78137,0.979167
2013-02-17,1.323,30.9,1.680144e-4,61.62850468553029,96424,0,0,-5.671,2.108,2.927,0.04,0.1,409.41,0.9993037929137548,0.23495,12.3873,0.85994,1
2013-02-18,2.05,64.5,2.5024884e-4,57.4876891870245,96239,0,0,-5.161,4.069,1.916,0.09,0.1,407.365,0.9993037929137548,0.360499,7.27256,0.542948,0.979167
2013-02-19,0.702,58.699999999999996,3.1432932e-4,80.47697130189465,96167,0,0,-6.505,3.947,1.4,0.09,0.1,414.188,0.9993037929137548,0.0202578,10.2766,0.707388,0.9375
2013-02-20,0.582,24.8,1.183608e-4,35.349026934956385,96031,0,0,-2.506,1.721,3.541,0.09,0.1,413.751,0.9993037929137548,-0.0308603,11.936,0.835412,1
2013-02-21,-2.466,83.39999999999999,1.2657587999999998e-4,48.42985757533029,95755,0,0,-3.736,-1.743,5.492,0.09,0.1,398.003,0.9993037929137548,-0.13259,32.6033,0.747688,1
2013-02-22,-4.625,61.6,9.48702e-5,35.90654827205668,95145,0,0,-5.566,-3.86,5.42,0.09,0.1,401.328,0.9993037929137548,-0.431092,25.5037,0.948926,1
2013-02-23,-4.355,54.1,1.6364675999999998e-4,60.54774059818749,95067,0,0,-5.818,-2.926,3.389,0.09,0.1,408.393,0.9993037929137548,-0.251184,16.3333,0.768782,0.979167
2013-02-24,-3.354,65.2,1.4605992e-4,54.990342266077334,95453,0,0,-6.042,-1.717,1.215,0.09,0.1,363.075,0.9993037929137548,-0.245073,18.8923,0.722926,0.9375
2013-02-25,-3.069,47.099999999999994,1.8750456e-4,39.967314331760235,96071,0,0,-9.391,0.314,0.755,0.09,0.1,321.714,0.9993037929137548,-0.116745,19.1812,0.548244,0.958333
2013-02-26,-1.689,9.9,1.4911992e-4,55.34978714290804,96697,0,0,-8.651,1.324,1.933,0.41,0.6000000000000001,306.953,0.9993037929137548,0.0491137,15.5365,0.43359,0.979167
2013-02-27,-0.155,2.9000000000000004,7.123883999999999e-5,53.590097999712896,96880,0,1.5277777777777778e-6,-1.384,0.545,0.884,0.41,0.6000000000000001,421.289,0.9993037929137548,0.243023,10.6788,0.365588,1
2013-02-28,2.703,61.3,2.3810063999999998e-4,66.68375147142979,96732,0,0,-2.313,6.191,1.147,0.41,0.6000000000000001,424.74,0.9993037929137548,0.907691,3.69661,-0.264072,0.9375
2013-03-01,0.085,5.3,9.587592e-5,38.76434334388358,96465,0,0,-3.959,1.072,2.386,0.41,0.6000000000000001,430.841,0.34039516498645145,0.219393,11.5614,0.236397,1
2013-03-02,-0.381,2.6,6.547787999999999e-5,38.12360618237881,96501,0,0,-0.943,-0.05,2.876,0.41,0.6000000000000001,399.261,0.34039516498645145,0.255614,11.7022,0.221371,1
2013-03-03,0.635,15.9,2.1579527999999998e-4,57.96587995577187,96437,0,0,-2.14,3.063,1.325,0.41,0.6000000000000001,408.877,0.34039516498645145,0.717823,11.0658,-0.0623054,0.958333
2013-03-04,2.338,49.3,3.7576188e-4,78.76768382134054,96190,0,0,-5.804,7.027,1.042,0.41,0.6000000000000001,413.824,0.34039516498645145,0.98259,20.5499,-0.0954913,0.583333
2013-03-05,2.593,66.9,2.2564644e-4,59.543567879672764,95648,0,0,-4.262,7.415,0.588,0.41,0.6000000000000001,420.688,0.34039516498645145,0.858847,17.1891,0.303138,0.645833
2013-03-06,7.322,140.7,2.3607083999999999e-4,64.44139513529092,94838,0,0,-1.188,12.481,0.694,0.07,0.1,420.132,0.34039516498645145,1.48115,35.8805,0.293266,0.979167
2013-03-07,8.159,161.7,2.4055272000000002e-4,67.49884708697414,94694,0,0,-0.964,11.894,1.248,0.07,0.1,428.362,0.34039516498645145,2.08642,38.55,0.073329,1
2013-03-08,6.664,12.5,2.1104412e-4,72.90296682901254,94682,0,5.030092592592593e-5,-0.602,9.666,2.128,0.07,0.1,438.473,0.34039516498645145,1.34016,39.6583,0.886284,0.979167
2013-03-09,8.29,109.60000000000001,2.1173975999999999e-4,76.68810697727594,94965,0,0,4.231,12.221,1.614,0.07,0.1,415.638,0.34039516498645145,2.28808,34.9106,0.671821,1
2013-03-10,7.534,66,2.3426136e-4,65.98644229161687,94661,0,0,2.422,12.306,2.01,0.07,0.1,416.918,0.34039516498645145,1.87081,40.2421,1.04345,1
2013-03-11,7.166,31.1,2.0599511999999998e-4,62.92544830997912,94485,0,2.4386574074074075e-5,0.655,10.474,1.484,0.07,0.1,415.002,0.34039516498645145,2.28895,41.7355,0.611911,1
2013-03-12,6.201,76.4,2.5145652e-4,90.31416970292014,94243,0,0,0.257,11.04,2.944,0.07,0.1,423.439,0.34039516498645145,2.57361,58.3126,0.500373,1
2013-03-13,0.045,12.7,9.044952e-5,42.22152108776862,94584,0,0,-3.336,2.502,4.254,0.07,0.1,409.2,0.34039516498645145,0.228217,41.846,1.62584,1
2013-03-14,-1.87,81.5,2.7113231999999996e-4,68.9652250221269,95263,0,0,-5.214,-0.324,2.483,0.3,0.6000000000000001,405.155,0.34039516498645145,0.355502,39.6802,0.956263,0.9375
2013-03-15,-0.719,171.1,3.8715324e-4,96.86974899610908,95863,0,3.0439814814814815e-6,-5.158,1.89,1.438,0.3,0.6000000000000001,412.92,0.34039516498645145,0.792254,46.828,0.522541,0.979167
2013-03-16,1.02,186.4,3.5637372000000005e-4,82.99706185522729,95768,0,0,-7.969,4.756,0.674,0.3,0.6000000000000001,422.748,0.34039516498645145,0.910075,28.861,0.510172,0.979167
2013-03-17,3.026,26.5,1.2633719999999998e-4,53.56423230629554,94758,0,3.0439814814814815e-6,-0.754,5.117,1.431,0.3,0.6000000000000001,414.906,0.34039516498645145,1.21401,19.1598,0.564305,1
2013-03-18,2.498,4.9,1.3022136e-4,72.14480916636973,94116,0,7.621527777777778e-5,-0.02,5.023,2.107,0.3,0.6000000000000001,444.868,0.34039516498645145,1.3668,28.0386,0.355028,1
2013-03-19,5.069,134.3,3.2489856e-4,101.39428415802928,94685,0,6.0972222222222217e-5,-0.579,8.168,3.272,0.3,0.6000000000000001,407.379,0.34039516498645145,2.24932,57.3067,-0.41201,1
2013-03-20,4.913,95.3,2.4477144e-4,75.89385127684699,95080,0,1.8287037037037038e-5,-1.166,8.377,2.791,0.3,0.6000000000000001,424.943,0.34039516498645145,1.85293,48.7225,-0.135944,1
